ano,area,tipoviolencia,sexo,nocasos,poblacion,tasa
2013,San Crist?bal,Abandono,Total general,290,408477,71
2013,Usme,Abandono,Total general,191,415898,459
2013,Tunjuelito,Abandono,Total general,16,201230,8
2013,Bosa,Abandono,Total general,239,612754,39
2013,Kennedy,Abandono,Total general,170,1042080,163
2013,Fontib?n,Abandono,Total general,76,362167,21
2013,Engativ?,Abandono,Total general,185,858935,215
2013,Suba,Abandono,Total general,171,1120342,153
2013,Barrios Unidos,Abandono,Total general,43,236433,182
2013,Teusaquillo,Abandono,Total general,17,149166,114
2013,Los M?rtires,Abandono,Total general,28,98450,284
2013,Antonio Nari?o,Abandono,Total general,17,108607,157
2013,Puente Aranda,Abandono,Total general,46,258102,178
2013,La Candelaria,Abandono,Total general,6,24160,248
2013,Rafael Uribe Uribe,Abandono,Total general,120,376767,318
2013,Ciudad Bol?var,Abandono,Total general,141,663397,213
2013,Sumapaz,Abandono,Total general,16,6340,2524
2013,Distrito,Abandono,Total general,1918,7674366,25
2014,Usaqu?n,Emocional,Total general,2760,489526,5638
2014,Chapinero,Emocional,Total general,334,137281,2433
2014,Santa Fe,Emocional,Total general,619,109974,5629
2014,San Crist?bal,Emocional,Total general,3075,407416,7548
2014,Usme,Emocional,Total general,3105,427090,727
2014,Tunjuelito,Emocional,Total general,738,200725,3677
2014,Bosa,Emocional,Total general,5243,629066,8335
2014,Kennedy,Emocional,Total general,3287,1054850,3116
2014,Fontib?n,Emocional,Total general,1335,370976,3599
2014,Engativ?,Emocional,Total general,2497,866719,2881
2014,Suba,Emocional,Total general,3180,1146985,2772
2014,Barrios Unidos,Emocional,Total general,595,238380,2496
2014,Teusaquillo,Emocional,Total general,202,150236,1345
2014,Los M?rtires,Emocional,Total general,442,98637,4481
2014,Antonio Nari?o,Emocional,Total general,372,108766,342
2014,Puente Aranda,Emocional,Total general,617,258154,239
2014,La Candelaria,Emocional,Total general,94,24140,3894
2014,Rafael Uribe Uribe,Emocional,Total general,1802,376060,4792
2014,Ciudad Bol?var,Emocional,Total general,2967,675471,4392
2014,Sumapaz,Emocional,Total general,173,6393,27061
2014,Distrito,Emocional,Total general,33437,7776845,430
2014,Usaqu?n,Fisica,Total general,576,489526,1177
2014,Chapinero,Fisica,Total general,89,137281,648
2014,Santa Fe,Fisica,Total general,200,109974,1819
2014,San Crist?bal,Fisica,Total general,954,407416,2342
2014,Usme,Fisica,Total general,437,427090,1023
2014,Tunjuelito,Fisica,Total general,171,200725,852
2014,Bosa,Fisica,Total general,1314,629066,2089
2014,Kennedy,Fisica,Total general,837,1054850,793
2014,Fontib?n,Fisica,Total general,390,370976,1051
2014,Engativ?,Fisica,Total general,805,866719,929
2014,Suba,Fisica,Total general,869,1146985,758
2014,Barrios Unidos,Fisica,Total general,142,238380,596
2014,Teusaquillo,Fisica,Total general,78,150236,519
2014,Los M?rtires,Fisica,Total general,126,98637,1277
2014,Antonio Nari?o,Fisica,Total general,140,108766,1287
2014,Puente Aranda,Fisica,Total general,180,258154,697
2014,La Candelaria,Fisica,Total general,33,24140,1367
2014,Rafael Uribe Uribe,Fisica,Total general,760,376060,2021
2014,Ciudad Bol?var,Fisica,Total general,956,675471,1415
2014,Sumapaz,Fisica,Total general,38,6393,5944
2014,Distrito,Fisica,Total general,9095,7776845,1169
2014,Usaqu?n,Sexual,Total general,197,489526,402
2014,Chapinero,Sexual,Total general,41,137281,299
2014,Santa Fe,Sexual,Total general,75,109974,682
2014,San Crist?bal,Sexual,Total general,371,407416,911
2014,Usme,Sexual,Total general,372,427090,871
2014,Tunjuelito,Sexual,Total general,55,200725,274
2014,Bosa,Sexual,Total general,1042,629066,1656
2014,Kennedy,Sexual,Total general,559,1054850,53
2014,Fontib?n,Sexual,Total general,173,370976,466
2014,Engativ?,Sexual,Total general,378,866719,436
2014,Suba,Sexual,Total general,446,1146985,389
2014,Barrios Unidos,Sexual,Total general,40,238380,168
2014,Teusaquillo,Sexual,Total general,26,150236,173
2014,Los M?rtires,Sexual,Total general,74,98637,75
2014,Antonio Nari?o,Sexual,Total general,56,108766,515
2014,Puente Aranda,Sexual,Total general,132,258154,511
2014,La Candelaria,Sexual,Total general,13,24140,539
2014,Rafael Uribe Uribe,Sexual,Total general,315,376060,838
2014,Ciudad Bol?var,Sexual,Total general,563,675471,833
2014,Sumapaz,Sexual,Total general,4,6393,626
2014,Distrito,Sexual,Total general,4932,7776845,634
2014,Usaqu?n,Economica,Total general,511,489526,1044
2014,Chapinero,Economica,Total general,71,137281,517
2014,Santa Fe,Economica,Total general,17,109974,155
2014,San Crist?bal,Economica,Total general,136,407416,334
2014,Usme,Economica,Total general,31,427090,73
2014,Tunjuelito,Economica,Total general,5,200725,25
2014,Bosa,Economica,Total general,170,629066,27
2014,Kennedy,Economica,Total general,94,1054850,89
2014,Fontib?n,Economica,Total general,77,370976,208
2014,Engativ?,Economica,Total general,136,866719,157
2014,Suba,Economica,Total general,93,1146985,81
2014,Barrios Unidos,Economica,Total general,130,238380,545
2014,Teusaquillo,Economica,Total general,22,150236,146
2014,Los M?rtires,Economica,Total general,7,98637,71
2014,Antonio Nari?o,Economica,Total general,27,108766,248
2014,Puente Aranda,Economica,Total general,14,258154,54
2014,La Candelaria,Economica,Total general,2,24140,83
2014,Rafael Uribe Uribe,Economica,Total general,131,376060,348
2014,Ciudad Bol?var,Economica,Total general,193,675471,286
2014,Sumapaz,Economica,Total general,8,6393,1251
2014,Distrito,Economica,Total general,1875,7776845,241
2014,Usaqu?n,Negligencia ,Total general,796,489526,1626
2014,Chapinero,Negligencia ,Total general,158,137281,1151
2014,Santa Fe,Negligencia ,Total general,256,109974,2328
2014,San Crist?bal,Negligencia ,Total general,1699,407416,417
2014,Usme,Negligencia ,Total general,2042,427090,4781
2014,Tunjuelito,Negligencia ,Total general,346,200725,1724
2014,Bosa,Negligencia ,Total general,1540,629066,2448
2014,Kennedy,Negligencia ,Total general,1894,1054850,1796
2014,Fontib?n,Negligencia ,Total general,388,370976,1046
2014,Engativ?,Negligencia ,Total general,1310,866719,1511
2014,Suba,Negligencia ,Total general,1631,1146985,1422
2014,Barrios Unidos,Negligencia ,Total general,296,238380,1242
2014,Teusaquillo,Negligencia ,Total general,68,150236,453
2014,Los M?rtires,Negligencia ,Total general,139,98637,1409
2014,Antonio Nari?o,Negligencia ,Total general,158,108766,1453
2014,Puente Aranda,Negligencia ,Total general,243,258154,941
2014,La Candelaria,Negligencia ,Total general,25,24140,1036
2014,Rafael Uribe Uribe,Negligencia ,Total general,825,376060,2194
2014,Ciudad Bol?var,Negligencia ,Total general,1457,675471,2157
2014,Sumapaz,Negligencia ,Total general,58,6393,9072
2014,Distrito,Negligencia ,Total general,15329,7776845,1971
2014,Usaqu?n,Abandono,Total general,118,489526,241
2014,Chapinero,Abandono,Total general,51,137281,372
2014,Santa Fe,Abandono,Total general,31,109974,282
2014,San Crist?bal,Abandono,Total general,326,407416,80
2014,Usme,Abandono,Total general,82,427090,192
2014,Tunjuelito,Abandono,Total general,21,200725,105
2014,Bosa,Abandono,Total general,244,629066,388
2014,Kennedy,Abandono,Total general,185,1054850,175
2014,Fontib?n,Abandono,Total general,63,370976,17
2014,Engativ?,Abandono,Total general,165,866719,19
2014,Suba,Abandono,Total general,164,1146985,143
2014,Barrios Unidos,Abandono,Total general,65,238380,273
2014,Teusaquillo,Abandono,Total general,17,150236,113
2014,Los M?rtires,Abandono,Total general,16,98637,162
2014,Antonio Nari?o,Abandono,Total general,29,108766,267
2014,Puente Aranda,Abandono,Total general,35,258154,136
2014,La Candelaria,Abandono,Total general,2,24140,83
2014,Rafael Uribe Uribe,Abandono,Total general,143,376060,38
2014,Ciudad Bol?var,Abandono,Total general,274,675471,406
2014,Sumapaz,Abandono,Total general,18,6393,2816
2014,Distrito,Abandono,Total general,2049,7776845,263
2015,Usaqu?n,Emocional,Total general,2798,494066,5663
2015,Chapinero,Emocional,Total general,421,137870,3054
2015,Santa Fe,Emocional,Total general,637,110053,5788
2015,San Crist?bal,Emocional,Total general,2884,406025,7103
2015,Usme,Emocional,Total general,2944,432724,6803
2015,Tunjuelito,Emocional,Total general,626,200048,3129
2015,Bosa,Emocional,Total general,5225,646833,8078
2015,Kennedy,Emocional,Total general,3830,1069469,3581
2015,Fontib?n,Emocional,Total general,1232,380453,3238
2015,Engativ?,Emocional,Total general,2388,874755,273
2015,Suba,Emocional,Total general,3282,1174736,2794
2015,Barrios Unidos,Emocional,Total general,610,240960,2532
2015,Teusaquillo,Emocional,Total general,283,151092,1873
2015,Los M?rtires,Emocional,Total general,495,98758,5012
2015,Antonio Nari?o,Emocional,Total general,344,108941,3158
2015,Puente Aranda,Emocional,Total general,783,258414,303
2015,La Candelaria,Emocional,Total general,125,24096,5188
2015,Rafael Uribe Uribe,Emocional,Total general,2129,375107,5676
2015,Ciudad Bol?var,Emocional,Total general,4222,687923,6137
2015,Sumapaz,Emocional,Total general,200,6460,3096
2015,Distrito,Emocional,Total general,35458,7878783,450
2015,Usaqu?n,Fisica,Total general,744,494066,1506
2015,Chapinero,Fisica,Total general,128,137870,928
2015,Santa Fe,Fisica,Total general,178,110053,1617
2015,San Crist?bal,Fisica,Total general,900,406025,2217
2015,Usme,Fisica,Total general,555,432724,1283
2015,Tunjuelito,Fisica,Total general,161,200048,805
2015,Bosa,Fisica,Total general,1131,646833,1749
2015,Kennedy,Fisica,Total general,1039,1069469,972
2015,Fontib?n,Fisica,Total general,343,380453,902
2015,Engativ?,Fisica,Total general,850,874755,972
2015,Suba,Fisica,Total general,962,1174736,819
2015,Barrios Unidos,Fisica,Total general,186,240960,772
2015,Teusaquillo,Fisica,Total general,106,151092,702
2015,Los M?rtires,Fisica,Total general,106,98758,1073
2015,Antonio Nari?o,Fisica,Total general,118,108941,1083
2015,Puente Aranda,Fisica,Total general,223,258414,863
2015,La Candelaria,Fisica,Total general,34,24096,1411
2015,Rafael Uribe Uribe,Fisica,Total general,640,375107,1706
2015,Ciudad Bol?var,Fisica,Total general,1357,687923,1973
2015,Sumapaz,Fisica,Total general,34,6460,5263
2015,Distrito,Fisica,Total general,9795,7878783,1243
2015,Usaqu?n,Sexual,Total general,210,494066,425
2015,Chapinero,Sexual,Total general,42,137870,305
2015,Santa Fe,Sexual,Total general,84,110053,763
2015,San Crist?bal,Sexual,Total general,378,406025,931
2015,Usme,Sexual,Total general,332,432724,767
2015,Tunjuelito,Sexual,Total general,67,200048,335
2015,Bosa,Sexual,Total general,1023,646833,1582
2015,Kennedy,Sexual,Total general,574,1069469,537
2015,Fontib?n,Sexual,Total general,168,380453,442
2015,Engativ?,Sexual,Total general,424,874755,485
2015,Suba,Sexual,Total general,554,1174736,472
2015,Barrios Unidos,Sexual,Total general,77,240960,32
2015,Teusaquillo,Sexual,Total general,40,151092,265
2015,Los M?rtires,Sexual,Total general,95,98758,962
2015,Antonio Nari?o,Sexual,Total general,47,108941,431
2015,Puente Aranda,Sexual,Total general,133,258414,515
2015,La Candelaria,Sexual,Total general,20,24096,83
2015,Rafael Uribe Uribe,Sexual,Total general,332,375107,885
2015,Ciudad Bol?var,Sexual,Total general,688,687923,100
2015,Sumapaz,Sexual,Total general,3,6460,464
2015,Distrito,Sexual,Total general,5291,7878783,672
2015,Usaqu?n,Economica,Total general,653,494066,1322
2015,Chapinero,Economica,Total general,43,137870,312
2015,Santa Fe,Economica,Total general,27,110053,245
2015,San Crist?bal,Economica,Total general,152,406025,374
2015,Usme,Economica,Total general,50,432724,116
2015,Tunjuelito,Economica,Total general,8,200048,4
2015,Bosa,Economica,Total general,238,646833,368
2015,Kennedy,Economica,Total general,106,1069469,99
2015,Fontib?n,Economica,Total general,100,380453,263
2015,Engativ?,Economica,Total general,108,874755,123
2015,Suba,Economica,Total general,121,1174736,103
2015,Barrios Unidos,Economica,Total general,78,240960,324
2015,Teusaquillo,Economica,Total general,28,151092,185
2015,Los M?rtires,Economica,Total general,16,98758,162
2015,Antonio Nari?o,Economica,Total general,19,108941,174
2015,Puente Aranda,Economica,Total general,37,258414,143
2015,La Candelaria,Economica,Total general,4,24096,166
2015,Rafael Uribe Uribe,Economica,Total general,183,375107,488
2015,Ciudad Bol?var,Economica,Total general,205,687923,298
2015,Sumapaz,Economica,Total general,2,6460,31
2015,Distrito,Economica,Total general,2178,7878783,276
2015,Usaqu?n,Negligencia ,Total general,927,494066,1876
2015,Chapinero,Negligencia ,Total general,167,137870,1211
2015,Santa Fe,Negligencia ,Total general,271,110053,2462
2015,San Crist?bal,Negligencia ,Total general,1684,406025,4148
2015,Usme,Negligencia ,Total general,1828,432724,4224
2015,Tunjuelito,Negligencia ,Total general,275,200048,1375
2015,Bosa,Negligencia ,Total general,1760,646833,2721
2015,Kennedy,Negligencia ,Total general,2011,1069469,188
2015,Fontib?n,Negligencia ,Total general,297,380453,781
2015,Engativ?,Negligencia ,Total general,1125,874755,1286
2015,Suba,Negligencia ,Total general,1580,1174736,1345
2015,Barrios Unidos,Negligencia ,Total general,248,240960,1029
2015,Teusaquillo,Negligencia ,Total general,120,151092,794
2015,Los M?rtires,Negligencia ,Total general,241,98758,244
2015,Antonio Nari?o,Negligencia ,Total general,152,108941,1395
2015,Puente Aranda,Negligencia ,Total general,331,258414,1281
2015,La Candelaria,Negligencia ,Total general,54,24096,2241
2015,Rafael Uribe Uribe,Negligencia ,Total general,1050,375107,2799
2015,Ciudad Bol?var,Negligencia ,Total general,1996,687923,2901
2015,Sumapaz,Negligencia ,Total general,94,6460,14551
2015,Distrito,Negligencia ,Total general,16211,7878783,2058
2015,Usaqu?n,Abandono,Total general,139,494066,281
2015,Chapinero,Abandono,Total general,38,137870,276
2015,Santa Fe,Abandono,Total general,39,110053,354
2015,San Crist?bal,Abandono,Total general,434,406025,1069
2015,Usme,Abandono,Total general,131,432724,303
2015,Tunjuelito,Abandono,Total general,23,200048,115
2015,Bosa,Abandono,Total general,415,646833,642
2015,Kennedy,Abandono,Total general,181,1069469,169
2015,Fontib?n,Abandono,Total general,74,380453,195
2015,Engativ?,Abandono,Total general,154,874755,176
2015,Suba,Abandono,Total general,101,1174736,86
2015,Barrios Unidos,Abandono,Total general,53,240960,22
2015,Teusaquillo,Abandono,Total general,30,151092,199
2015,Los M?rtires,Abandono,Total general,32,98758,324
2015,Antonio Nari?o,Abandono,Total general,18,108941,165
2015,Puente Aranda,Abandono,Total general,68,258414,263
2015,La Candelaria,Abandono,Total general,7,24096,291
2015,Rafael Uribe Uribe,Abandono,Total general,234,375107,624
2015,Ciudad Bol?var,Abandono,Total general,316,687923,459
2015,Sumapaz,Abandono,Total general,27,6460,418
2015,Distrito,Abandono,Total general,2514,7878783,319
2016,Usaqu?n,Emocional,Total general,2366,472908,5003
2016,Chapinero,Emocional,Total general,309,126951,2434
2016,Santa Fe,Emocional,Total general,524,96534,5428
2016,San Crist?bal,Emocional,Total general,2039,396383,5144
2016,Usme,Emocional,Total general,2468,337152,732
2016,Tunjuelito,Emocional,Total general,539,189522,2844
2016,Bosa,Emocional,Total general,4369,709039,6162
2016,Kennedy,Emocional,Total general,3410,1187315,2872
2016,Fontib?n,Emocional,Total general,1213,403519,3006
2016,Engativ?,Emocional,Total general,2003,873243,2294
2016,Suba,Emocional,Total general,2818,1250734,2253
2016,Barrios Unidos,Emocional,Total general,465,263883,1762
2016,Teusaquillo,Emocional,Total general,253,140767,1797
2016,Los M?rtires,Emocional,Total general,411,94130,4366
2016,Antonio Nari?o,Emocional,Total general,290,109277,2654
2016,Puente Aranda,Emocional,Total general,680,225220,3019
2016,La Candelaria,Emocional,Total general,105,22633,4639
2016,Rafael Uribe Uribe,Emocional,Total general,1973,353761,5577
2016,Ciudad Bol?var,Emocional,Total general,4527,719700,629
2016,Sumapaz,Emocional,Total general,135,7330,18417
2016,Distrito,Emocional,Total general,30911,7980001,3874
2016,Usaqu?n,Fisica,Total general,582,472908,1231
2016,Chapinero,Fisica,Total general,92,126951,725
2016,Santa Fe,Fisica,Total general,148,96534,1533
2016,San Crist?bal,Fisica,Total general,597,396383,1506
2016,Usme,Fisica,Total general,481,337152,1427
2016,Tunjuelito,Fisica,Total general,111,189522,586
2016,Bosa,Fisica,Total general,961,709039,1355
2016,Kennedy,Fisica,Total general,961,1187315,809
2016,Fontib?n,Fisica,Total general,327,403519,81
2016,Engativ?,Fisica,Total general,667,873243,764
2016,Suba,Fisica,Total general,690,1250734,552
2016,Barrios Unidos,Fisica,Total general,118,263883,447
2016,Teusaquillo,Fisica,Total general,94,140767,668
2016,Los M?rtires,Fisica,Total general,129,94130,137
2016,Antonio Nari?o,Fisica,Total general,89,109277,814
2016,Puente Aranda,Fisica,Total general,191,225220,848
2016,La Candelaria,Fisica,Total general,26,22633,1149
2016,Rafael Uribe Uribe,Fisica,Total general,614,353761,1736
2016,Ciudad Bol?var,Fisica,Total general,1265,719700,1758
2016,Sumapaz,Fisica,Total general,20,7330,2729
2016,Distrito,Fisica,Total general,8167,7980001,1023
2016,Usaqu?n,Sexual,Total general,196,472908,414
2016,Chapinero,Sexual,Total general,43,126951,339
2016,Santa Fe,Sexual,Total general,78,96534,808
2016,San Crist?bal,Sexual,Total general,288,396383,727
2016,Usme,Sexual,Total general,303,337152,899
2016,Tunjuelito,Sexual,Total general,97,189522,512
2016,Bosa,Sexual,Total general,837,709039,118
2016,Kennedy,Sexual,Total general,624,1187315,526
2016,Fontib?n,Sexual,Total general,211,403519,523
2016,Engativ?,Sexual,Total general,417,873243,478
2016,Suba,Sexual,Total general,415,1250734,332
2016,Barrios Unidos,Sexual,Total general,78,263883,296
2016,Teusaquillo,Sexual,Total general,35,140767,249
2016,Los M?rtires,Sexual,Total general,66,94130,701
2016,Antonio Nari?o,Sexual,Total general,58,109277,531
2016,Puente Aranda,Sexual,Total general,140,225220,622
2016,La Candelaria,Sexual,Total general,16,22633,707
2016,Rafael Uribe Uribe,Sexual,Total general,321,353761,907
2016,Ciudad Bol?var,Sexual,Total general,834,719700,1159
2016,Sumapaz,Sexual,Total general,5,7330,682
2016,Distrito,Sexual,Total general,5063,7980001,634
2016,Usaqu?n,Economica,Total general,525,472908,111
2016,Chapinero,Economica,Total general,61,126951,481
2016,Santa Fe,Economica,Total general,16,96534,166
2016,San Crist?bal,Economica,Total general,81,396383,204
2016,Usme,Economica,Total general,83,337152,246
2016,Tunjuelito,Economica,Total general,5,189522,26
2016,Bosa,Economica,Total general,182,709039,257
2016,Kennedy,Economica,Total general,71,1187315,6
2016,Fontib?n,Economica,Total general,62,403519,154
2016,Engativ?,Economica,Total general,111,873243,127
2016,Suba,Economica,Total general,144,1250734,115
2016,Barrios Unidos,Economica,Total general,73,263883,277
2016,Teusaquillo,Economica,Total general,39,140767,277
2016,Los M?rtires,Economica,Total general,19,94130,202
2016,Antonio Nari?o,Economica,Total general,20,109277,183
2016,Puente Aranda,Economica,Total general,23,225220,102
2016,La Candelaria,Economica,Total general,3,22633,133
2016,Rafael Uribe Uribe,Economica,Total general,95,353761,269
2016,Ciudad Bol?var,Economica,Total general,179,719700,249
2016,Sumapaz,Economica,Total general,7,7330,955
2016,Distrito,Economica,Total general,1802,7980001,226
2016,Usaqu?n,Negligencia ,Total general,885,472908,1871
2016,Chapinero,Negligencia ,Total general,121,126951,953
2016,Santa Fe,Negligencia ,Total general,269,96534,2787
2016,San Crist?bal,Negligencia ,Total general,1073,396383,2707
2016,Usme,Negligencia ,Total general,1576,337152,4674
2016,Tunjuelito,Negligencia ,Total general,220,189522,1161
2016,Bosa,Negligencia ,Total general,1749,709039,2467
2016,Kennedy,Negligencia ,Total general,1649,1187315,1389
2016,Fontib?n,Negligencia ,Total general,362,403519,897
2016,Engativ?,Negligencia ,Total general,894,873243,1024
2016,Suba,Negligencia ,Total general,1333,1250734,1066
2016,Barrios Unidos,Negligencia ,Total general,181,263883,686
2016,Teusaquillo,Negligencia ,Total general,111,140767,789
2016,Los M?rtires,Negligencia ,Total general,226,94130,2401
2016,Antonio Nari?o,Negligencia ,Total general,128,109277,1171
2016,Puente Aranda,Negligencia ,Total general,321,225220,1425
2016,La Candelaria,Negligencia ,Total general,48,22633,2121
2016,Rafael Uribe Uribe,Negligencia ,Total general,974,353761,2753
2016,Ciudad Bol?var,Negligencia ,Total general,2197,719700,3053
2016,Sumapaz,Negligencia ,Total general,81,7330,1105
2016,Distrito,Negligencia ,Total general,14403,7980001,1805
2016,Usaqu?n,Abandono,Total general,117,472908,247
2016,Chapinero,Abandono,Total general,31,126951,244
2016,Santa Fe,Abandono,Total general,30,96534,311
2016,San Crist?bal,Abandono,Total general,170,396383,429
2016,Usme,Abandono,Total general,122,337152,362
2016,Tunjuelito,Abandono,Total general,18,189522,95
2016,Bosa,Abandono,Total general,237,709039,334
2016,Kennedy,Abandono,Total general,138,1187315,116
2016,Fontib?n,Abandono,Total general,54,403519,134
2016,Engativ?,Abandono,Total general,134,873243,153
2016,Suba,Abandono,Total general,121,1250734,97
2016,Barrios Unidos,Abandono,Total general,34,263883,129
2016,Teusaquillo,Abandono,Total general,30,140767,213
2016,Los M?rtires,Abandono,Total general,26,94130,276
2016,Antonio Nari?o,Abandono,Total general,24,109277,22
2016,Puente Aranda,Abandono,Total general,27,225220,12
2016,La Candelaria,Abandono,Total general,7,22633,309
2016,Rafael Uribe Uribe,Abandono,Total general,118,353761,334
2016,Ciudad Bol?var,Abandono,Total general,213,719700,296
2016,Sumapaz,Abandono,Total general,16,7330,2183
2016,Distrito,Abandono,Total general,1668,7980001,209
2017,Usaqu?n,Emocional,Total general,2007,474186,4233
2017,Chapinero,Emocional,Total general,360,126591,2844
2017,Santa Fe,Emocional,Total general,631,95201,6628
2017,San Crist?bal,Emocional,Total general,1994,394358,5056
2017,Usme,Emocional,Total general,2365,340101,6954
2017,Tunjuelito,Emocional,Total general,836,187971,4447
2017,Bosa,Emocional,Total general,3224,731047,441
2017,Kennedy,Emocional,Total general,2860,1208980,2366
2017,Fontib?n,Emocional,Total general,931,413734,225
2017,Engativ?,Emocional,Total general,2113,878434,2405
2017,Suba,Emocional,Total general,2651,1282978,2066
2017,Barrios Unidos,Emocional,Total general,423,267106,1584
2017,Teusaquillo,Emocional,Total general,245,140473,1744
2017,Los M?rtires,Emocional,Total general,501,93716,5346
2017,Antonio Nari?o,Emocional,Total general,294,109254,2691
2017,Puente Aranda,Emocional,Total general,628,221906,283
2017,La Candelaria,Emocional,Total general,100,22438,4457
2017,Rafael Uribe Uribe,Emocional,Total general,1923,350944,548
2017,Ciudad Bol?var,Emocional,Total general,4786,733859,6522
2017,Sumapaz,Emocional,Total general,66,7457,8851
2017,Distrito,Emocional,Total general,28951,8080734,3583
2017,Usaqu?n,Fisica,Total general,484,474186,1021
2017,Chapinero,Fisica,Total general,109,126591,861
2017,Santa Fe,Fisica,Total general,144,95201,1513
2017,San Crist?bal,Fisica,Total general,446,394358,1131
2017,Usme,Fisica,Total general,406,340101,1194
2017,Tunjuelito,Fisica,Total general,166,187971,883
2017,Bosa,Fisica,Total general,901,731047,1232
2017,Kennedy,Fisica,Total general,907,1208980,75
2017,Fontib?n,Fisica,Total general,253,413734,612
2017,Engativ?,Fisica,Total general,715,878434,814
2017,Suba,Fisica,Total general,764,1282978,595
2017,Barrios Unidos,Fisica,Total general,119,267106,446
2017,Teusaquillo,Fisica,Total general,87,140473,619
2017,Los M?rtires,Fisica,Total general,114,93716,1216
2017,Antonio Nari?o,Fisica,Total general,75,109254,686
2017,Puente Aranda,Fisica,Total general,216,221906,973
2017,La Candelaria,Fisica,Total general,25,22438,1114
2017,Rafael Uribe Uribe,Fisica,Total general,432,350944,1231
2017,Ciudad Bol?var,Fisica,Total general,1051,733859,1432
2017,Sumapaz,Fisica,Total general,8,7457,1073
2017,Distrito,Fisica,Total general,7426,8080734,919
2017,Usaqu?n,Sexual,Total general,199,474186,42
2017,Chapinero,Sexual,Total general,64,126591,506
2017,Santa Fe,Sexual,Total general,92,95201,966
2017,San Crist?bal,Sexual,Total general,372,394358,943
2017,Usme,Sexual,Total general,374,340101,110
2017,Tunjuelito,Sexual,Total general,132,187971,702
2017,Bosa,Sexual,Total general,802,731047,1097
2017,Kennedy,Sexual,Total general,731,1208980,605
2017,Fontib?n,Sexual,Total general,192,413734,464
2017,Engativ?,Sexual,Total general,428,878434,487
2017,Suba,Sexual,Total general,447,1282978,348
2017,Barrios Unidos,Sexual,Total general,76,267106,285
2017,Teusaquillo,Sexual,Total general,49,140473,349
2017,Los M?rtires,Sexual,Total general,71,93716,758
2017,Antonio Nari?o,Sexual,Total general,52,109254,476
2017,Puente Aranda,Sexual,Total general,157,221906,708
2017,La Candelaria,Sexual,Total general,11,22438,49
2017,Rafael Uribe Uribe,Sexual,Total general,332,350944,946
2017,Ciudad Bol?var,Sexual,Total general,773,733859,1053
2017,Sumapaz,Sexual,Total general,3,7457,402
2017,Distrito,Sexual,Total general,5361,8080734,663
2017,Usaqu?n,Economica,Total general,192,474186,405
2017,Chapinero,Economica,Total general,20,126591,158
2017,Santa Fe,Economica,Total general,17,95201,179
2017,San Crist?bal,Economica,Total general,44,394358,112
2017,Usme,Economica,Total general,82,340101,241
2017,Tunjuelito,Economica,Total general,25,187971,133
2017,Bosa,Economica,Total general,123,731047,168
2017,Kennedy,Economica,Total general,167,1208980,138
2017,Fontib?n,Economica,Total general,102,413734,247
2017,Engativ?,Economica,Total general,92,878434,105
2017,Suba,Economica,Total general,111,1282978,87
2017,Barrios Unidos,Economica,Total general,38,267106,142
2017,Teusaquillo,Economica,Total general,18,140473,128
2017,Los M?rtires,Economica,Total general,12,93716,128
2017,Antonio Nari?o,Economica,Total general,6,109254,55
2017,Puente Aranda,Economica,Total general,15,221906,68
2017,La Candelaria,Economica,Total general,5,22438,223
2017,Rafael Uribe Uribe,Economica,Total general,61,350944,174
2017,Ciudad Bol?var,Economica,Total general,194,733859,264
2017,Sumapaz,Economica,Total general,4,7457,536
2017,Distrito,Economica,Total general,1328,8080734,164
2017,Usaqu?n,Negligencia ,Total general,890,474186,1877
2017,Chapinero,Negligencia ,Total general,152,126591,1201
2017,Santa Fe,Negligencia ,Total general,359,95201,3771
2017,San Crist?bal,Negligencia ,Total general,1081,394358,2741
2017,Usme,Negligencia ,Total general,1404,340101,4128
2017,Tunjuelito,Negligencia ,Total general,384,187971,2043
2017,Bosa,Negligencia ,Total general,1337,731047,1829
2017,Kennedy,Negligencia ,Total general,1247,1208980,1031
2017,Fontib?n,Negligencia ,Total general,333,413734,805
2017,Engativ?,Negligencia ,Total general,851,878434,969
2017,Suba,Negligencia ,Total general,1204,1282978,938
2017,Barrios Unidos,Negligencia ,Total general,137,267106,513
2017,Teusaquillo,Negligencia ,Total general,86,140473,612
2017,Los M?rtires,Negligencia ,Total general,291,93716,3105
2017,Antonio Nari?o,Negligencia ,Total general,137,109254,1254
2017,Puente Aranda,Negligencia ,Total general,226,221906,1018
2017,La Candelaria,Negligencia ,Total general,48,22438,2139
2017,Rafael Uribe Uribe,Negligencia ,Total general,932,350944,2656
2017,Ciudad Bol?var,Negligencia ,Total general,2596,733859,3537
2017,Sumapaz,Negligencia ,Total general,32,7457,4291
2017,Distrito,Negligencia ,Total general,13731,8080734,1699
2017,Usaqu?n,Abandono,Total general,115,474186,243
2017,Chapinero,Abandono,Total general,44,126591,348
2017,Santa Fe,Abandono,Total general,36,95201,378
2017,San Crist?bal,Abandono,Total general,103,394358,261
2017,Usme,Abandono,Total general,118,340101,347
2017,Tunjuelito,Abandono,Total general,40,187971,213
2017,Bosa,Abandono,Total general,110,731047,15
2017,Kennedy,Abandono,Total general,110,1208980,91
2017,Fontib?n,Abandono,Total general,49,413734,118
2017,Engativ?,Abandono,Total general,116,878434,132
2017,Suba,Abandono,Total general,147,1282978,115
